timestamp,seg_id,street_name,speed,free_flow_speed,incident_type,severity,vehicle_count,direction,seg_start_lat,seg_start_lng,seg_end_lat,seg_end_lng,lat,lng
2024-03-15 09:30:00,SEG_1032,Lane 4,31,30,CLEAR,1,18,NORTHBOUND,23.233548,72.663845,23.234385,72.66325,23.233967,72.663548
2024-03-15 09:30:00,SEG_1033,Lane 5,32,30,CLEAR,1,18,NORTHBOUND,23.233685,72.664317,23.233773,72.664255,23.233729,72.664286
2024-03-15 09:30:00,SEG_1034,Lane 10,32,30,CLEAR,1,23,EASTBOUND,23.235993,72.663336,23.235606,72.664035,23.235799,72.663686
2024-03-15 09:30:00,SEG_1035,Lane 7,34,30,CLEAR,1,13,EASTBOUND,23.235584,72.663106,23.235204,72.663777,23.235394,72.663442
2024-03-15 09:30:00,SEG_1036,Lane 6,35,30,CLEAR,1,12,EASTBOUND,23.23521,72.66281,23.234802,72.663518,23.235006,72.663164
2024-03-15 09:30:00,SEG_1037,CHH Road,46,45,CLEAR,1,12,SOUTHBOUND,23.232574,72.669818,23.232517,72.669782,23.232545,72.6698
2024-03-15 09:30:00,SEG_1038,Road 6,42,45,CLEAR,1,25,EASTBOUND,23.235922,72.66682,23.235477,72.667608,23.2357,72.667214
2024-03-15 09:30:00,SEG_1039,Road 5,41,45,CLEAR,1,33,WESTBOUND,23.227415,72.662116,23.229263,72.658597,23.228339,72.660356
2024-03-15 09:30:00,SEG_1040,Road 6,40,45,CLEAR,1,33,WESTBOUND,23.235846,72.666769,23.237486,72.663702,23.236666,72.665236
2024-03-15 09:30:00,SEG_1041,Lane 18,34,30,CLEAR,1,22,WESTBOUND,23.234946,72.665289,23.234459,72.664457,23.234702,72.664873
2024-03-15 09:30:00,SEG_1042,Lane 18,30,30,CLEAR,1,21,NORTHBOUND,23.234946,72.665289,23.235312,72.665569,23.235129,72.665429
2024-03-15 09:30:00,SEG_1043,Lane 10,33,30,CLEAR,1,23,WESTBOUND,23.234946,72.665289,23.235388,72.664443,23.235167,72.664866
2024-03-15 09:30:00,SEG_1044,GH-5 Circle,58,55,CLEAR,1,12,NORTHBOUND,23.233168,72.651287,23.233338,72.651366,23.233253,72.651327
2024-03-15 09:30:00,SEG_1045,Road 5,50,45,CLEAR,1,28,WESTBOUND,23.233168,72.651287,23.23481,72.648308,23.233989,72.649798
2024-03-15 09:30:00,SEG_1046,GH-3 Circle,60,55,CLEAR,1,11,NORTHBOUND,23.216331,72.640756,23.216393,72.640746,23.216362,72.640751
2024-03-15 09:30:00,SEG_1047,Road 6,40,45,CLEAR,1,35,EASTBOUND,23.237558,72.663737,23.235922,72.66682,23.23674,72.665278
2024-03-15 09:30:00,SEG_1048,CH Road,41,45,CLEAR,1,33,SOUTHBOUND,23.237558,72.663737,23.237486,72.663702,23.237522,72.663719
2024-03-15 09:30:00,SEG_1049,CH Road,48,45,CLEAR,1,29,EASTBOUND,23.237672,72.663521,23.237692,72.663567,23.237682,72.663544
2024-03-15 09:30:00,SEG_1050,CH Road,43,45,CLEAR,1,22,SOUTHBOUND,23.237592,72.663736,23.237558,72.663737,23.237575,72.663736
2024-03-15 09:30:00,SEG_1051,GH Road,53,55,CLEAR,1,26,SOUTHBOUND,23.216179,72.641015,23.212471,72.638618,23.214325,72.639817
2024-03-15 09:30:00,SEG_1052,GH-3 Circle,52,55,CLEAR,1,35,WESTBOUND,23.216179,72.641015,23.216331,72.640756,23.216255,72.640886
2024-03-15 09:30:00,SEG_1053,Ka Road,66,65,CLEAR,1,22,NORTHBOUND,23.232434,72.623841,23.232506,72.623887,23.23247,72.623864
2024-03-15 09:35:00,SEG_0001,Gandhinagar-Sarkhej Highway,75,80,CLEAR,1,22,WESTBOUND,23.196425,72.62372,23.190113,72.610378,23.193269,72.617049
2024-03-15 09:35:00,SEG_0002,GH Road,53,55,CLEAR,1,31,SOUTHBOUND,23.241165,72.656544,23.240306,72.656015,23.240735,72.656279
2024-03-15 09:35:00,SEG_0003,GH-6 Circle,55,55,CLEAR,1,20,WESTBOUND,23.241165,72.656544,23.241232,72.656421,23.241198,72.656483
2024-03-15 09:35:00,SEG_0004,GH-6 Circle,50,55,CLEAR,1,23,NORTHBOUND,23.241232,72.656421,23.241443,72.656376,23.241338,72.656399
2024-03-15 09:35:00,SEG_0005,GH Road,52,55,CLEAR,1,36,SOUTHBOUND,23.228924,72.648899,23.228403,72.64855,23.228664,72.648725
2024-03-15 09:35:00,SEG_0006,Road 6,45,45,CLEAR,1,25,WESTBOUND,23.233329,72.675677,23.23332,72.672496,23.233324,72.674086
2024-03-15 09:35:00,SEG_0007,Road 6,43,45,CLEAR,1,32,EASTBOUND,23.238086,72.662747,23.237672,72.663521,23.237879,72.663134
2024-03-15 09:35:00,SEG_0008,GH Road,50,55,CLEAR,1,26,NORTHBOUND,23.197815,72.631314,23.20188,72.632111,23.199848,72.631712
2024-03-15 09:35:00,SEG_0009,GH Road,50,55,CLEAR,1,25,NORTHBOUND,23.205894,72.634353,23.20816,72.635707,23.207027,72.63503
2024-03-15 09:35:00,SEG_0010,Road 7,62,65,CLEAR,1,25,WESTBOUND,23.245825,72.668699,23.246571,72.667308,23.246198,72.668003
2024-03-15 09:35:00,SEG_0011,CH Road,45,45,CLEAR,1,24,NORTHBOUND,23.245825,72.668699,23.245909,72.668749,23.245867,72.668724
2024-03-15 09:35:00,SEG_0012,CH Road,41,45,CLEAR,1,40,SOUTHBOUND,23.245759,72.668804,23.241912,72.666396,23.243835,72.6676
2024-03-15 09:35:00,SEG_0013,Road 7,61,65,CLEAR,1,30,WESTBOUND,23.245759,72.668804,23.245825,72.668699,23.245792,72.668751
2024-03-15 09:35:00,SEG_0014,CH Road,48,45,CLEAR,1,11,SOUTHBOUND,23.245851,72.668859,23.245759,72.668804,23.245805,72.668831
2024-03-15 09:35:00,SEG_0015,Road 7,66,65,CLEAR,1,30,EASTBOUND,23.245851,72.668859,23.244122,72.67211,23.244986,72.670485
2024-03-15 09:35:00,SEG_0016,CHH Road,41,45,CLEAR,1,42,WESTBOUND,23.2257,72.665312,23.227415,72.662116,23.226557,72.663714
2024-03-15 09:35:00,SEG_0017,Road 7,64,65,CLEAR,1,31,WESTBOUND,23.260424,72.641405,23.260466,72.641335,23.260445,72.64137
2024-03-15 09:35:00,SEG_0018,Ka Road,69,65,CLEAR,1,28,SOUTHBOUND,23.260424,72.641405,23.259937,72.641075,23.260181,72.64124
2024-03-15 09:35:00,SEG_0019,Road 7,61,65,CLEAR,1,25,EASTBOUND,23.2605,72.641452,23.259289,72.643705,23.259895,72.642579
2024-03-15 09:35:00,SEG_0020,Road 7,66,65,CLEAR,1,30,WESTBOUND,23.258273,72.645501,23.259218,72.643658,23.258746,72.64458
2024-03-15 09:35:00,SEG_0021,Road 7,65,65,CLEAR,1,11,EASTBOUND,23.258215,72.645597,23.256965,72.648156,23.25759,72.646876
2024-03-15 09:35:00,SEG_0022,GEB Colony Road,45,45,CLEAR,1,20,WESTBOUND,23.256526,72.663281,23.25655,72.663147,23.256538,72.663214
2024-03-15 09:35:00,SEG_0023,GEB Colony Road,41,45,CLEAR,1,41,EASTBOUND,23.256526,72.663281,23.256104,72.665988,23.256315,72.664635
2024-03-15 09:35:00,SEG_0024,GEB Colony Road,41,45,CLEAR,1,41,WESTBOUND,23.25655,72.663147,23.256568,72.663035,23.256559,72.663091
2024-03-15 09:35:00,SEG_0025,GEB Colony Road,43,45,CLEAR,1,34,EASTBOUND,23.25655,72.663147,23.256526,72.663281,23.256538,72.663214
2024-03-15 09:35:00,SEG_0026,GEB Colony Road,46,45,CLEAR,1,27,NORTHBOUND,23.242866,72.677544,23.242937,72.677528,23.242901,72.677536
2024-03-15 09:35:00,SEG_0027,GEB Colony Road,47,45,CLEAR,1,12,NORTHBOUND,23.242937,72.677528,23.24539,72.679004,23.244163,72.678266
2024-03-15 09:35:00,SEG_0028,GEB Colony Road,48,45,CLEAR,1,23,SOUTHBOUND,23.258658,72.649327,23.257139,72.648392,23.257899,72.64886
2024-03-15 09:35:00,SEG_0029,GEB Colony Road,50,45,CLEAR,1,25,EASTBOUND,23.258658,72.649327,23.258695,72.649411,23.258677,72.649369
2024-03-15 09:35:00,SEG_0030,GEB Colony Road,41,45,CLEAR,1,38,EASTBOUND,23.254554,72.675684,23.254482,72.67596,23.254518,72.675822
2024-03-15 09:35:00,SEG_0031,GEB Colony Road,40,45,CLEAR,1,43,EASTBOUND,23.254482,72.67596,23.254382,72.676596,23.254432,72.676278
2024-03-15 09:35:00,SEG_0032,GEB Colony Road,40,45,CLEAR,1,46,WESTBOUND,23.254382,72.676596,23.254482,72.67596,23.254432,72.676278
2024-03-15 09:35:00,SEG_0033,GEB Colony Road,44,45,CLEAR,1,32,EASTBOUND,23.254382,72.676596,23.254209,72.676936,23.254295,72.676766
2024-03-15 09:35:00,SEG_0034,GEB Colony Road,42,45,CLEAR,1,39,SOUTHBOUND,23.2516,72.676905,23.245855,72.67898,23.248727,72.677942
2024-03-15 09:35:00,SEG_0035,GEB Colony Road,43,45,CLEAR,1,21,NORTHBOUND,23.2516,72.676905,23.254209,72.676936,23.252904,72.67692
2024-03-15 09:35:00,SEG_0036,CHH Road,33,30,CLEAR,1,21,SOUTHBOUND,23.235699,72.671703,23.235287,72.671463,23.235493,72.671583
2024-03-15 09:35:00,SEG_0037,CHH Road,25,30,CLEAR,1,49,NORTHBOUND,23.235699,72.671703,23.235974,72.671859,23.235836,72.671781
2024-03-15 09:35:00,SEG_0038,CHH Road,26,30,CLEAR,1,49,SOUTHBOUND,23.238174,72.673209,23.237503,72.672783,23.237838,72.672996
2024-03-15 09:35:00,SEG_0039,CH Road,46,45,CLEAR,1,12,NORTHBOUND,23.241471,72.665909,23.242003,72.666239,23.241737,72.666074
2024-03-15 09:35:00,SEG_0040,CH Road,42,45,CLEAR,1,38,SOUTHBOUND,23.241396,72.666073,23.240243,72.665352,23.24082,72.665713
2024-03-15 09:35:00,SEG_0041,Road 6,43,45,CLEAR,1,22,EASTBOUND,23.235477,72.667608,23.234977,72.66854,23.235227,72.668074
2024-03-15 09:35:00,SEG_0042,Road 7,62,65,CLEAR,1,18,WESTBOUND,23.243543,72.672978,23.245759,72.668804,23.244651,72.670891
2024-03-15 09:35:00,SEG_0043,Road 7,63,65,CLEAR,1,22,EASTBOUND,23.243634,72.673038,23.242571,72.675088,23.243103,72.674063
2024-03-15 09:35:00,SEG_0044,CH Road,49,45,CLEAR,1,21,NORTHBOUND,23.225278,72.65579,23.225693,72.656055,23.225486,72.655922
2024-03-15 09:35:00,SEG_0045,CH Road,42,45,CLEAR,1,24,SOUTHBOUND,23.225191,72.655957,23.225054,72.655853,23.225123,72.655905
2024-03-15 09:35:00,SEG_0046,CH Road,40,45,CLEAR,1,44,SOUTHBOUND,23.225054,72.655853,23.222895,72.654491,23.223975,72.655172
2024-03-15 09:35:00,SEG_0047,CH Road,44,45,CLEAR,1,14,NORTHBOUND,23.225134,72.655706,23.225278,72.65579,23.225206,72.655748
2024-03-15 09:35:00,SEG_0048,Road 3,50,45,CLEAR,1,11,SOUTHBOUND,23.203613,72.658615,23.203512,72.658698,23.203562,72.658657
2024-03-15 09:35:00,SEG_0049,CHH Road,43,45,CLEAR,1,31,SOUTHBOUND,23.210527,72.65596,23.208913,72.655003,23.20972,72.655482
2024-03-15 09:35:00,SEG_0050,CH Road,50,45,CLEAR,1,12,SOUTHBOUND,23.216941,72.650775,23.216857,72.650729,23.216899,72.650752
2024-03-15 09:35:00,SEG_0051,CH Road,47,45,CLEAR,1,25,NORTHBOUND,23.217019,72.650569,23.217571,72.650915,23.217295,72.650742
2024-03-15 09:35:00,SEG_0052,Road 7,65,65,CLEAR,1,26,WESTBOUND,23.253176,72.654944,23.253235,72.654834,23.253205,72.654889
2024-03-15 09:35:00,SEG_0053,G Road,48,45,CLEAR,1,21,SOUTHBOUND,23.253176,72.654944,23.248538,72.652032,23.250857,72.653488
2024-03-15 09:35:00,SEG_0054,Road 7,66,65,CLEAR,1,14,EASTBOUND,23.253255,72.654989,23.252714,72.65601,23.252984,72.655499
2024-03-15 09:35:00,SEG_0055,G Road,47,45,CLEAR,1,18,SOUTHBOUND,23.253255,72.654989,23.253176,72.654944,23.253215,72.654966
2024-03-15 09:35:00,SEG_0056,G Road,48,45,CLEAR,1,10,SOUTHBOUND,23.201948,72.623922,23.196899,72.623873,23.199423,72.623897
2024-03-15 09:35:00,SEG_0057,Road Number 1,46,45,CLEAR,1,22,EASTBOUND,23.201961,72.632151,23.201932,72.632329,23.201946,72.63224
2024-03-15 09:35:00,SEG_0058,GH Road,51,55,CLEAR,1,22,NORTHBOUND,23.201961,72.632151,23.203024,72.63262,23.202492,72.632385
2024-03-15 09:35:00,SEG_0059,GH Road,52,55,CLEAR,1,31,SOUTHBOUND,23.201932,72.632329,23.201842,72.632295,23.201887,72.632312
2024-03-15 09:35:00,SEG_0060,KH Road,52,55,CLEAR,1,19,SOUTHBOUND,23.215464,72.622389,23.215406,72.622352,23.215435,72.62237
2024-03-15 09:35:00,SEG_0061,Road 2,50,45,CLEAR,1,17,EASTBOUND,23.215464,72.622389,23.213745,72.625568,23.214605,72.623978
2024-03-15 09:35:00,SEG_0062,Road 2,40,45,CLEAR,1,38,EASTBOUND,23.199728,72.651943,23.199633,72.652038,23.199681,72.65199
2024-03-15 09:35:00,SEG_0063,Koba - Gandhinagar Highway,69,65,CLEAR,1,21,NORTHBOUND,23.16556,72.636209,23.171955,72.636908,23.168758,72.636559
2024-03-15 09:35:00,SEG_0064,Road 3,41,45,CLEAR,1,36,EASTBOUND,23.229484,72.618529,23.229239,72.618782,23.229362,72.618655
2024-03-15 09:35:00,SEG_0065,Road 3,30,30,CLEAR,1,25,NORTHBOUND,23.229148,72.62021,23.22921,72.620183,23.229179,72.620196
2024-03-15 09:35:00,SEG_0066,Road 3,35,30,CLEAR,1,12,EASTBOUND,23.229148,72.62021,23.229133,72.620255,23.22914,72.620232
2024-03-15 09:35:00,SEG_0067,Ka Road,62,65,CLEAR,1,19,WESTBOUND,23.229148,72.62021,23.229146,72.619979,23.229147,72.620094
2024-03-15 09:35:00,SEG_0068,Ka Road,61,65,CLEAR,1,36,WESTBOUND,23.230069,72.622392,23.22982,72.622107,23.229945,72.622249
2024-03-15 09:35:00,SEG_0069,Ka Road,66,65,CLEAR,1,11,SOUTHBOUND,23.252165,72.636203,23.244125,72.6312,23.248145,72.633701
2024-03-15 09:35:00,SEG_0070,Raysan Road,50,45,CLEAR,1,12,EASTBOUND,23.16674,72.636508,23.166707,72.636934,23.166723,72.636721
2024-03-15 09:35:00,SEG_0071,Gandhinagar-Ahmedabad Highway,68,65,CLEAR,1,12,SOUTHBOUND,23.16674,72.636508,23.165367,72.636328,23.166054,72.636418
2024-03-15 09:35:00,SEG_0072,Gandhinagar Bypass Road,51,55,CLEAR,1,24,EASTBOUND,23.185486,72.621368,23.185334,72.622141,23.18541,72.621754
2024-03-15 09:35:00,SEG_0073,Gandhinagar Bypass Road,60,55,CLEAR,1,30,EASTBOUND,23.186574,72.618276,23.185486,72.621368,23.18603,72.619822
2024-03-15 09:35:00,SEG_0074,Road 4,43,45,CLEAR,1,35,EASTBOUND,23.229977,72.631364,23.229937,72.631437,23.229957,72.631401
2024-03-15 09:35:00,SEG_0075,KH Road,59,55,CLEAR,1,17,NORTHBOUND,23.229977,72.631364,23.230109,72.631443,23.230043,72.631404
2024-03-15 09:35:00,SEG_0076,Gandhinagar-Sarkhej Highway,78,80,CLEAR,1,14,WESTBOUND,23.195652,72.639344,23.196168,72.63838,23.19591,72.638862
2024-03-15 09:35:00,SEG_0077,Road 2,42,45,CLEAR,1,30,EASTBOUND,23.2045,72.643074,23.20216,72.647378,23.20333,72.645226
2024-03-15 09:35:00,SEG_0078,Road 3,45,45,CLEAR,1,28,SOUTHBOUND,23.208856,72.654991,23.208199,72.655436,23.208527,72.655213
2024-03-15 09:35:00,SEG_0079,CHH Road,48,45,CLEAR,1,25,SOUTHBOUND,23.221293,72.662754,23.219667,72.661711,23.22048,72.662232
2024-03-15 09:35:00,SEG_0080,Road 5,49,45,CLEAR,1,14,EASTBOUND,23.225664,72.665555,23.224989,72.666799,23.225327,72.666177
2024-03-15 09:35:00,SEG_0081,Road 7,60,65,CLEAR,1,34,WESTBOUND,23.242403,72.674982,23.243543,72.672978,23.242973,72.67398
2024-03-15 09:35:00,SEG_0082,Koba - Gandhinagar Highway,52,55,CLEAR,1,25,SOUTHBOUND,23.195576,72.639847,23.190124,72.639109,23.19285,72.639478
2024-03-15 09:35:00,SEG_0083,CH Road,41,45,CLEAR,1,32,NORTHBOUND,23.196302,72.639485,23.197505,72.639775,23.196904,72.63963
2024-03-15 09:35:00,SEG_0084,Road 5,50,45,CLEAR,1,20,WESTBOUND,23.221573,72.672776,23.222339,72.671589,23.221956,72.672182
2024-03-15 09:35:00,SEG_0085,Gh-2 Circle,59,55,CLEAR,1,23,WESTBOUND,23.208051,72.635986,23.208043,72.635954,23.208047,72.63597
2024-03-15 09:35:00,SEG_0086,GH-6 Circle,58,55,CLEAR,1,26,EASTBOUND,23.241531,72.656438,23.241588,72.65659,23.241559,72.656514
2024-03-15 09:35:00,SEG_0087,GH-6 Circle,59,55,CLEAR,1,13,EASTBOUND,23.241588,72.65659,23.241488,72.656795,23.241538,72.656692
2024-03-15 09:35:00,SEG_0088,GH Road,50,55,CLEAR,1,41,NORTHBOUND,23.241588,72.65659,23.24531,72.658976,23.243449,72.657783
2024-03-15 09:35:00,SEG_0089,Road 7,66,65,CLEAR,1,30,EASTBOUND,23.249617,72.661915,23.249153,72.662703,23.249385,72.662309
2024-03-15 09:35:00,SEG_0090,Gh-7 Circle,61,65,CLEAR,1,37,SOUTHBOUND,23.249617,72.661915,23.249524,72.661867,23.249571,72.661891
2024-03-15 09:35:00,SEG_0091,Gh-7 Circle,66,65,CLEAR,1,27,WESTBOUND,23.249524,72.661867,23.249491,72.661798,23.249507,72.661832
2024-03-15 09:35:00,SEG_0092,GH-6 Circle,50,55,CLEAR,1,32,SOUTHBOUND,23.241488,72.656795,23.241324,72.656824,23.241406,72.656809
2024-03-15 09:35:00,SEG_0093,GH-6 Circle,55,55,CLEAR,1,10,WESTBOUND,23.241226,72.656766,23.241165,72.656544,23.241195,72.656655
2024-03-15 09:35:00,SEG_0094,GH Road,55,55,CLEAR,1,15,SOUTHBOUND,23.249491,72.661798,23.245732,72.659414,23.247611,72.660606
2024-03-15 09:35:00,SEG_0095,Gh-7 Circle,61,65,CLEAR,1,21,WESTBOUND,23.249491,72.661798,23.249551,72.661642,23.249521,72.66172
2024-03-15 09:35:00,SEG_0096,CHH Road,42,45,CLEAR,1,21,SOUTHBOUND,23.216205,72.659519,23.214174,72.658261,23.215189,72.65889
2024-03-15 09:35:00,SEG_0097,GH Road,53,55,CLEAR,1,28,NORTHBOUND,23.234262,72.652095,23.237307,72.653963,23.235784,72.653029
2024-03-15 09:35:00,SEG_0098,Road 5,40,45,CLEAR,1,42,EASTBOUND,23.234801,72.648557,23.233338,72.651366,23.23407,72.649962
2024-03-15 09:35:00,SEG_0099,Road 6,41,45,CLEAR,1,35,EASTBOUND,23.246846,72.646357,23.246759,72.646527,23.246803,72.646442
2024-03-15 09:35:00,SEG_0100,GH Road,54,55,CLEAR,1,15,SOUTHBOUND,23.245239,72.659104,23.24327,72.657882,23.244254,72.658493
2024-03-15 09:35:00,SEG_0101,KH Road,58,55,CLEAR,1,10,SOUTHBOUND,23.210829,72.619484,23.207207,72.617247,23.209018,72.618365
2024-03-15 09:35:00,SEG_0102,G Road,44,45,CLEAR,1,21,SOUTHBOUND,23.207637,72.626493,23.203619,72.624213,23.205628,72.625353
2024-03-15 09:35:00,SEG_0103,KH Road,56,55,CLEAR,1,11,SOUTHBOUND,23.254895,72.647063,23.252647,72.645656,23.253771,72.646359
2024-03-15 09:35:00,SEG_0104,CH Road,48,45,CLEAR,1,12,NORTHBOUND,23.201311,72.640942,23.204472,72.642752,23.202892,72.641847
2024-03-15 09:35:00,SEG_0105,G Road,49,45,CLEAR,1,25,SOUTHBOUND,23.208399,72.626969,23.207637,72.626493,23.208018,72.626731
2024-03-15 09:35:00,SEG_0106,CHH Road,41,45,CLEAR,1,31,SOUTHBOUND,23.226989,72.666339,23.225714,72.665547,23.226351,72.665943
2024-03-15 09:35:00,SEG_0107,KH Road,50,55,CLEAR,1,40,SOUTHBOUND,23.252255,72.64541,23.248665,72.643147,23.25046,72.644279
2024-03-15 09:35:00,SEG_0108,Road 7,63,65,CLEAR,1,22,EASTBOUND,23.244122,72.67211,23.243634,72.673038,23.243878,72.672574
2024-03-15 09:35:00,SEG_0109,GH Road,56,55,CLEAR,1,28,NORTHBOUND,23.237307,72.653963,23.237772,72.654266,23.23754,72.654114
2024-03-15 09:35:00,SEG_0110,Road 5,45,45,CLEAR,1,18,WESTBOUND,23.222726,72.670838,23.223919,72.668599,23.223322,72.669719
2024-03-15 09:35:00,SEG_0111,CH Road,44,45,CLEAR,1,31,SOUTHBOUND,23.201252,72.641093,23.200277,72.640709,23.200764,72.640901
2024-03-15 09:35:00,SEG_0112,Road 6,45,45,CLEAR,1,10,EASTBOUND,23.243344,72.652929,23.24296,72.653643,23.243152,72.653286
2024-03-15 09:35:00,SEG_0113,Road 7,66,65,CLEAR,1,10,WESTBOUND,23.255114,72.65135,23.2559,72.649852,23.255507,72.650601
2024-03-15 09:35:00,SEG_0114,Road 5,49,45,CLEAR,1,20,EASTBOUND,23.231075,72.655498,23.22956,72.658385,23.230317,72.656941
2024-03-15 09:35:00,SEG_0115,Road Number 1,48,45,CLEAR,1,11,EASTBOUND,23.205651,72.620159,23.205209,72.620998,23.20543,72.620578
2024-03-15 09:35:00,SEG_0116,GH Road,56,55,CLEAR,1,14,NORTHBOUND,23.232215,72.650781,23.233144,72.651292,23.232679,72.651037
2024-03-15 09:35:00,SEG_0117,Road 6,47,45,CLEAR,1,18,WESTBOUND,23.233336,72.675822,23.233329,72.675677,23.233333,72.675749
2024-03-15 09:35:00,SEG_0118,GH Road,55,55,CLEAR,1,22,SOUTHBOUND,23.204642,72.633707,23.204191,72.633409,23.204416,72.633558
2024-03-15 09:35:00,SEG_0119,Road 5,46,45,CLEAR,1,29,EASTBOUND,23.222799,72.6709,23.222383,72.671693,23.222591,72.671296
2024-03-15 09:35:00,SEG_0120,Gh-7 Circle,68,65,CLEAR,1,17,EASTBOUND,23.249759,72.661744,23.249671,72.661907,23.249715,72.661825
2024-03-15 09:35:00,SEG_0121,GH Road,60,55,CLEAR,1,29,NORTHBOUND,23.204708,72.633576,23.205119,72.633848,23.204914,72.633712
2024-03-15 09:35:00,SEG_0122,G Road,50,45,CLEAR,1,27,SOUTHBOUND,23.248092,72.651751,23.245054,72.649865,23.246573,72.650808
2024-03-15 09:35:00,SEG_0123,Road 6,45,45,CLEAR,1,28,WESTBOUND,23.23332,72.672496,23.233765,72.670795,23.233542,72.671646
2024-03-15 09:35:00,SEG_0124,Road 6,50,45,CLEAR,1,11,EASTBOUND,23.249555,72.641292,23.249131,72.642106,23.249343,72.641699
2024-03-15 09:35:00,SEG_0125,Road 6,47,45,CLEAR,1,18,WESTBOUND,23.239823,72.659303,23.240223,72.658574,23.240023,72.658938
2024-03-15 09:35:00,SEG_0126,GH Road,52,55,CLEAR,1,37,SOUTHBOUND,23.237704,72.654389,23.237205,72.654094,23.237454,72.654242
2024-03-15 09:35:00,SEG_0127,Road 2,44,45,CLEAR,1,15,WESTBOUND,23.206572,72.638958,23.208044,72.636209,23.207308,72.637583
2024-03-15 09:35:00,SEG_0128,Road 2,44,45,CLEAR,1,17,EASTBOUND,23.213466,72.626112,23.212248,72.628394,23.212857,72.627253
2024-03-15 09:35:00,SEG_0129,CH Road,50,45,CLEAR,1,29,NORTHBOUND,23.242003,72.666239,23.245825,72.668699,23.243914,72.667469
2024-03-15 09:35:00,SEG_0130,G Road,50,45,CLEAR,1,10,SOUTHBOUND,23.24042,72.646935,23.238324,72.645619,23.239372,72.646277
2024-03-15 09:35:00,SEG_0131,GH Road,54,55,CLEAR,1,31,SOUTHBOUND,23.237205,72.654094,23.234198,72.652216,23.235701,72.653155
2024-03-15 09:35:00,SEG_0132,G Road,45,45,CLEAR,1,24,SOUTHBOUND,23.248538,72.652032,23.248092,72.651751,23.248315,72.651891
2024-03-15 09:35:00,SEG_0133,Road 6,50,45,CLEAR,1,24,WESTBOUND,23.239477,72.660009,23.239823,72.659303,23.23965,72.659656
2024-03-15 09:35:00,SEG_0134,Road 5,46,45,CLEAR,1,15,WESTBOUND,23.223919,72.668599,23.22436,72.66782,23.224139,72.668209
2024-03-15 09:35:00,SEG_0135,CHH Road,45,45,CLEAR,1,16,SOUTHBOUND,23.232517,72.669782,23.232228,72.669598,23.232372,72.66969
2024-03-15 09:35:00,SEG_0136,CHH Road,50,45,CLEAR,1,30,SOUTHBOUND,23.230812,72.668717,23.230665,72.668626,23.230739,72.668672
2024-03-15 09:35:00,SEG_0137,Road 5,48,45,CLEAR,1,19,EASTBOUND,23.224032,72.668679,23.22323,72.670131,23.223631,72.669405
2024-03-15 09:35:00,SEG_0138,G Road,47,45,CLEAR,1,22,SOUTHBOUND,23.232632,72.642065,23.23204,72.641693,23.232336,72.641879
2024-03-15 09:35:00,SEG_0139,CHH Road,46,45,CLEAR,1,29,EASTBOUND,23.2275,72.662169,23.225767,72.665358,23.226634,72.663763
2024-03-15 09:35:00,SEG_0140,GH Road,51,55,CLEAR,1,39,NORTHBOUND,23.240379,72.655884,23.241232,72.656421,23.240806,72.656153
2024-03-15 09:35:00,SEG_0141,KH Road,55,55,CLEAR,1,16,SOUTHBOUND,23.247135,72.642207,23.24707,72.642166,23.247103,72.642187
2024-03-15 09:35:00,SEG_0142,GH Road,50,55,CLEAR,1,26,NORTHBOUND,23.204254,72.633278,23.204708,72.633576,23.204481,72.633427
2024-03-15 09:35:00,SEG_0143,GH Road,56,55,CLEAR,1,19,NORTHBOUND,23.237772,72.654266,23.240379,72.655884,23.239076,72.655075
2024-03-15 09:35:00,SEG_0144,CH Road,47,45,CLEAR,1,14,NORTHBOUND,23.225693,72.656055,23.229315,72.658329,23.227504,72.657192
2024-03-15 09:35:00,SEG_0145,Road 6,48,45,CLEAR,1,30,EASTBOUND,23.24296,72.653643,23.242139,72.655177,23.242549,72.65441
2024-03-15 09:35:00,SEG_0146,Road 7,66,65,CLEAR,1,13,EASTBOUND,23.255184,72.651398,23.254177,72.653262,23.254681,72.65233
2024-03-15 09:35:00,SEG_0147,KH Road,57,55,CLEAR,1,19,SOUTHBOUND,23.252647,72.645656,23.252255,72.64541,23.252451,72.645533
2024-03-15 09:35:00,SEG_0148,Road 7,70,65,CLEAR,1,22,EASTBOUND,23.249153,72.662703,23.246338,72.667938,23.247745,72.66532
2024-03-15 09:35:00,SEG_0149,Road 7,68,65,CLEAR,1,20,WESTBOUND,23.251602,72.657855,23.253176,72.654944,23.252389,72.6564
2024-03-15 09:35:00,SEG_0150,Road 5,49,45,CLEAR,1,10,WESTBOUND,23.230108,72.657147,23.230981,72.655437,23.230544,72.656292
2024-03-15 09:35:00,SEG_0151,G Road,42,45,CLEAR,1,32,SOUTHBOUND,23.240876,72.647221,23.24042,72.646935,23.240648,72.647078
2024-03-15 09:35:00,SEG_0152,CH Road,42,45,CLEAR,1,39,NORTHBOUND,23.233554,72.660967,23.237508,72.663483,23.235531,72.662225
2024-03-15 09:35:00,SEG_0153,KH Road,57,55,CLEAR,1,22,SOUTHBOUND,23.241797,72.638868,23.240492,72.638035,23.241144,72.638451
2024-03-15 09:35:00,SEG_0154,GH Road,51,55,CLEAR,1,23,NORTHBOUND,23.229766,72.649276,23.232215,72.650781,23.23099,72.650029
